55.7,168.8,普通
47.9,183.3,痩せ
60.5,156.1,普通
85.9,172.9,肥満
46.2,155.7,普通
73.4,180.7,普通
81.3,170.2,肥満
78.9,151.0,肥満
38.5,177.3,痩せ
62.5,178.1,普通
52.2,175.9,痩せ
52.6,165.7,普通
47.6,176.3,痩せ
88.9,166.9,肥満
63.1,169.3,普通
46.2,168.3,痩せ
54.8,174.4,痩せ
73.1,163.8,肥満
70.1,155.6,肥満
40.5,171.0,痩せ
56.7,151.2,普通
53.3,151.4,普通
79.0,156.9,肥満
75.1,159.8,肥満
80.6,151.4,肥満
48.2,157.5,普通
84.2,161.2,肥満
62.5,182.1,普通
51.5,167.2,痩せ
81.9,175.1,肥満
73.8,168.4,肥満
54.1,154.3,普通
73.8,165.2,肥満
76.4,151.3,肥満
46.9,153.1,普通
85.4,167.2,肥満
59.7,155.6,普通
83.0,181.0,肥満
75.2,160.1,肥満
45.5,157.0,痩せ
78.7,161.2,肥満
78.8,152.7,肥満
75.7,183.5,普通
43.4,151.0,普通
83.8,150.9,肥満
39.6,176.8,痩せ
37.4,174.8,痩せ
47.8,177.0,痩せ
66.4,175.3,普通
71.6,179.1,普通
41.9,154.7,痩せ
49.7,179.5,痩せ
58.9,173.5,普通
47.3,169.6,痩せ
82.8,151.6,肥満
35.3,160.2,痩せ
68.2,164.8,肥満
47.2,153.0,普通
73.0,156.0,肥満
84.3,169.4,肥満
76.5,174.9,肥満
76.3,163.4,肥満
73.0,161.7,肥満
69.0,169.6,普通
88.8,180.7,肥満
75.0,160.0,肥満
47.2,154.1,普通
61.3,163.5,普通
53.1,150.0,普通
79.2,155.6,肥満
45.6,181.9,痩せ
61.4,170.1,普通
48.5,167.9,痩せ
46.0,176.7,痩せ
46.8,166.3,痩せ
43.1,180.0,痩せ
50.7,168.1,痩せ
44.5,152.8,普通
82.8,156.2,肥満
52.2,162.6,普通
71.9,167.8,肥満
48.1,150.4,普通
56.8,182.7,痩せ
64.0,165.9,普通
52.0,182.4,痩せ
62.1,150.1,肥満
66.3,159.9,肥満
46.9,181.8,痩せ
73.3,172.4,普通
74.2,166.9,肥満
77.5,175.8,肥満
70.8,183.5,普通
66.1,160.1,肥満
46.9,173.3,痩せ
42.2,164.7,痩せ
56.7,171.0,普通
78.2,150.7,肥満
36.1,168.8,痩せ
77.6,183.4,普通
47.8,157.2,普通
45.4,159.7,痩せ
55.1,175.8,痩せ
65.4,166.4,普通
79.4,163.4,肥満
38.6,181.8,痩せ
35.6,173.1,痩せ
83.5,152.0,肥満
43.5,161.7,痩せ
75.6,150.8,肥満
87.1,164.4,肥満
79.3,163.0,肥満
76.1,170.6,肥満
44.2,165.4,痩せ
43.2,183.1,痩せ
75.0,177.5,普通
76.0,154.4,肥満
77.0,171.3,肥満
36.2,162.2,痩せ
84.1,162.3,肥満
85.4,164.9,肥満
58.3,159.3,普通
46.2,168.1,痩せ
79.4,164.8,肥満
64.4,151.1,肥満
72.0,158.7,肥満
51.6,181.2,痩せ
87.1,183.4,肥満
37.2,171.4,痩せ
88.7,177.0,肥満
59.0,163.6,普通
70.9,171.8,普通
37.6,150.1,痩せ
74.5,162.7,肥満
81.2,159.8,肥満
76.0,180.8,普通
63.4,173.5,普通
44.1,168.7,痩せ
58.9,168.8,普通
53.5,171.1,痩せ
53.7,177.0,痩せ
77.1,183.6,普通
47.8,173.2,痩せ
51.4,158.2,普通
38.0,177.0,痩せ
60.3,173.3,普通
78.6,180.3,普通
86.8,181.7,肥満
78.2,171.0,肥満
67.4,158.8,肥満
43.7,156.8,痩せ
66.6,182.3,普通
62.4,161.9,普通
53.1,182.0,痩せ
81.2,162.6,肥満
57.7,180.6,痩せ
46.1,184.7,痩せ
51.7,155.9,普通
43.0,171.6,痩せ
80.7,184.3,普通
72.8,169.2,肥満
47.0,171.1,痩せ
61.7,169.1,普通
44.3,166.4,痩せ
65.4,171.8,普通
81.5,177.4,肥満
49.1,172.1,痩せ
83.6,170.8,肥満
56.6,162.0,普通
83.6,181.6,肥満
51.0,159.7,普通
72.3,156.4,肥満
57.9,181.3,痩せ
79.1,151.3,肥満
80.0,182.4,普通
74.6,168.9,肥満
49.2,179.8,痩せ
63.1,168.0,普通
68.4,174.8,普通
75.4,168.6,肥満
76.2,169.6,肥満
35.9,153.6,痩せ
47.3,166.7,痩せ
36.4,173.7,痩せ
72.1,177.0,普通
36.3,159.0,痩せ
38.8,181.8,痩せ
73.7,159.9,肥満
67.3,152.7,肥満
39.7,166.3,痩せ
44.2,163.4,痩せ
73.7,169.0,肥満
58.7,171.4,普通
66.6,158.5,肥満
63.5,162.2,普通
57.3,175.9,普通
66.9,159.3,肥満
57.6,176.0,普通
57.7,150.7,肥満
72.9,171.7,普通
67.0,167.5,普通
68.5,170.4,普通
45.0,172.2,痩せ
73.9,184.6,普通
40.9,168.9,痩せ
82.7,154.7,肥満
82.2,162.9,肥満
48.1,177.3,痩せ
77.3,159.1,肥満
69.2,153.8,肥満
88.7,175.4,肥満
70.3,168.6,普通
42.5,155.6,痩せ
85.7,151.5,肥満
81.3,171.0,肥満
58.4,159.9,普通
70.8,156.8,肥満
71.9,182.8,普通
54.8,157.8,普通
59.1,177.0,普通
81.2,168.6,肥満
75.3,154.2,肥満
43.0,178.8,痩せ
84.3,177.7,肥満
52.8,173.5,痩せ
77.8,159.3,肥満
54.4,155.7,普通
70.9,170.6,普通
43.2,164.9,痩せ
40.3,171.2,痩せ
87.6,162.4,肥満
55.1,151.7,普通
71.7,182.2,普通
52.9,167.6,普通
80.0,162.2,肥満
60.7,151.2,肥満
68.4,166.5,普通
53.5,152.9,普通
37.3,155.8,痩せ
88.3,157.5,肥満
84.9,161.8,肥満
50.9,162.1,普通
87.7,160.6,肥満
74.2,183.1,普通
88.6,160.7,肥満
38.2,157.8,痩せ
63.0,174.2,普通
40.4,160.2,痩せ
85.6,161.0,肥満
79.2,150.0,肥満
50.7,171.8,痩せ
41.6,154.8,痩せ
79.6,174.8,肥満
42.6,160.9,痩せ
35.0,166.0,痩せ
78.7,155.5,肥満
40.1,160.6,痩せ
74.6,179.2,普通
86.1,174.3,肥満
50.8,158.3,普通
41.6,166.1,痩せ
72.4,151.9,肥満
78.4,152.3,肥満
35.4,174.2,痩せ
61.3,171.8,普通
83.1,150.8,肥満
84.7,176.3,肥満
74.1,161.0,肥満
39.4,159.1,痩せ
80.7,150.6,肥満
48.3,178.7,痩せ
42.4,154.2,痩せ
57.5,168.2,普通
80.5,181.9,普通
53.9,172.6,痩せ
70.0,183.9,普通
72.5,176.8,普通
39.7,152.0,痩せ
43.2,160.4,痩せ
52.3,176.3,痩せ
50.9,166.3,痩せ
59.3,177.6,普通
80.8,166.4,肥満
56.0,151.4,普通
40.3,173.2,痩せ
64.5,165.3,普通
41.2,165.6,痩せ
69.9,151.4,肥満
44.6,159.2,痩せ
76.8,167.5,肥満
51.6,179.2,痩せ
68.9,180.6,普通
85.3,174.1,肥満
35.9,167.8,痩せ
85.5,162.3,肥満
62.9,174.7,普通
70.6,158.8,肥満
48.8,184.6,痩せ
61.8,173.9,普通
63.7,161.5,普通
88.9,152.0,肥満
80.6,157.3,肥満
77.2,169.9,肥満
80.8,169.3,肥満
73.5,153.9,肥満
47.9,150.6,普通
45.4,174.7,痩せ
50.5,172.5,痩せ
69.2,168.7,普通
51.3,177.9,痩せ
71.6,153.0,肥満
68.7,162.2,肥満
40.6,167.2,痩せ
54.7,156.1,普通
63.5,167.3,普通
77.3,172.9,肥満
44.9,171.2,痩せ
82.9,158.5,肥満
39.1,177.4,痩せ
67.9,163.5,肥満
49.3,153.6,普通
85.9,179.0,肥満
54.2,177.9,痩せ
75.7,157.4,肥満
51.3,183.1,痩せ
44.7,176.5,痩せ
48.5,180.2,痩せ
61.6,152.4,肥満
38.4,161.4,痩せ
43.5,154.4,痩せ
71.5,157.9,肥満
72.6,183.3,普通
69.4,166.7,普通
38.8,164.3,痩せ
42.3,156.4,痩せ
52.1,164.6,普通
40.7,182.9,痩せ
60.4,169.2,普通
78.2,175.2,肥満
57.0,176.8,痩せ
45.4,179.3,痩せ
71.7,181.0,普通
70.7,171.1,普通
87.3,179.7,肥満
48.9,175.2,痩せ
73.2,183.3,普通
76.2,180.9,普通
70.0,167.5,普通
46.0,160.2,痩せ
52.8,154.4,普通
86.2,155.8,肥満
35.7,175.7,痩せ
67.7,154.0,肥満
81.2,165.3,肥満
60.3,163.1,普通
46.2,179.5,痩せ
81.5,172.9,肥満
61.0,180.6,普通
63.9,181.7,普通
52.8,170.5,痩せ
38.2,157.7,痩せ
52.6,166.3,普通
47.4,155.4,普通
46.4,166.8,痩せ
45.2,159.7,痩せ
62.9,154.0,肥満
84.2,173.4,肥満
39.4,157.5,痩せ
81.7,154.2,肥満
70.9,157.1,肥満
56.5,155.1,普通
39.6,168.3,痩せ
51.2,175.9,痩せ
55.9,165.1,普通
74.0,160.3,肥満
59.9,177.2,普通
61.6,167.1,普通
36.6,164.9,痩せ
61.8,161.2,普通
38.4,154.8,痩せ
65.0,160.5,肥満
44.2,152.7,普通
83.5,182.2,肥満
70.7,182.5,普通
46.6,183.8,痩せ
67.4,156.5,肥満
73.3,167.1,肥満
66.0,158.0,肥満
45.8,156.5,普通
48.7,179.0,痩せ
87.3,159.0,肥満
83.3,154.8,肥満
77.7,163.0,肥満
46.5,159.0,痩せ
84.6,153.8,肥満
78.4,181.1,普通
64.1,181.2,普通
68.6,151.1,肥満
57.3,184.1,痩せ
88.6,157.7,肥満
60.6,182.5,痩せ
48.3,154.9,普通
57.6,158.1,普通
77.5,179.5,普通
45.3,174.2,痩せ
56.5,175.5,痩せ
78.9,157.3,肥満
64.6,181.2,普通
78.0,158.1,肥満
46.1,176.6,痩せ
40.1,183.0,痩せ
48.8,163.1,痩せ
68.7,168.0,普通
46.0,179.9,痩せ
66.9,151.7,肥満
54.1,156.2,普通
64.1,171.9,普通
64.8,166.4,普通
71.6,177.1,普通
85.7,162.8,肥満
51.1,163.5,普通
54.6,184.1,痩せ
86.7,162.6,肥満
79.1,151.1,肥満
68.2,174.7,普通
86.1,167.4,肥満
84.7,159.5,肥満
81.9,164.3,肥満
73.2,164.1,肥満
37.1,176.6,痩せ
59.0,177.6,普通
39.8,183.5,痩せ
48.2,181.1,痩せ
51.6,169.0,痩せ
41.1,171.5,痩せ
64.5,180.7,普通
86.6,152.8,肥満
69.3,171.7,普通
45.6,157.5,痩せ
72.7,165.9,肥満
68.9,156.4,肥満
59.5,174.4,普通
57.7,150.7,肥満
86.6,175.3,肥満
47.4,163.3,痩せ
38.5,151.4,痩せ
81.1,183.0,普通
75.8,155.5,肥満
38.2,166.3,痩せ
85.1,179.7,肥満
62.8,163.3,普通
75.3,165.5,肥満
57.0,154.3,普通
60.9,154.5,肥満
35.4,172.6,痩せ
84.1,181.7,肥満
46.0,162.8,痩せ
77.2,158.2,肥満
70.7,160.0,肥満
38.2,168.6,痩せ
40.2,156.2,痩せ
40.7,152.8,痩せ
64.7,168.4,普通
53.2,161.2,普通
62.7,156.6,肥満
41.2,162.3,痩せ
35.9,166.6,痩せ
41.8,150.9,痩せ
63.1,180.7,普通
46.7,166.0,痩せ
35.4,166.0,痩せ
73.8,159.2,肥満
76.5,150.3,肥満
87.3,150.9,肥満
38.1,152.9,痩せ
48.3,177.1,痩せ
58.4,178.3,痩せ
83.5,181.3,肥満
35.2,150.8,痩せ
66.6,157.6,肥満
47.6,182.9,痩せ
46.7,183.3,痩せ
42.2,165.3,痩せ
75.4,175.0,普通
57.6,158.3,普通
39.8,181.9,痩せ
40.7,163.7,痩せ
88.4,154.1,肥満
85.5,162.4,肥満
68.6,180.9,普通
73.4,162.1,肥満
53.2,155.7,普通
83.0,174.3,肥満
68.5,156.5,肥満
68.2,167.5,普通
43.6,150.9,普通
44.1,154.0,普通
77.8,162.0,肥満
39.7,183.8,痩せ
75.8,163.6,肥満
46.9,182.7,痩せ
50.1,161.3,普通
47.0,152.6,普通
65.9,151.5,肥満
77.7,171.7,肥満
40.7,150.0,痩せ
82.9,160.9,肥満
66.3,172.8,普通
36.9,184.0,痩せ
56.4,167.4,普通
45.0,157.8,痩せ
54.5,153.5,普通
36.6,166.2,痩せ
87.3,184.1,肥満
70.5,171.5,普通
49.6,165.5,痩せ
66.6,150.8,肥満
65.4,161.3,肥満
69.0,155.9,肥満
84.8,158.2,肥満
59.7,166.0,普通
61.2,173.8,普通
52.6,173.0,痩せ
48.9,180.4,痩せ
86.0,173.7,肥満
67.3,178.5,普通
61.1,167.2,普通
70.7,150.4,肥満
58.3,154.3,普通
44.6,167.3,痩せ
83.2,151.8,肥満
79.3,165.2,肥満
42.9,175.5,痩せ
42.4,172.4,痩せ
62.7,153.4,肥満
72.4,162.6,肥満
66.8,173.4,普通
37.0,161.2,痩せ
48.4,184.6,痩せ
60.3,182.0,痩せ
46.5,161.2,痩せ
57.4,166.4,普通
35.2,156.6,痩せ
76.4,153.8,肥満
73.7,158.1,肥満
63.1,150.0,肥満
57.4,162.7,普通
79.1,150.0,肥満
68.3,151.5,肥満
51.6,163.0,普通
75.0,162.2,肥満
46.2,178.0,痩せ
37.0,166.0,痩せ
35.7,161.8,痩せ
72.3,177.3,普通
66.0,163.8,普通
85.1,174.1,肥満
65.0,182.0,普通
65.6,152.5,肥満
65.7,161.3,肥満
86.4,154.9,肥満
59.2,157.1,普通
48.1,168.8,痩せ
71.5,150.3,肥満
75.4,150.5,肥満
88.7,167.8,肥満
64.5,172.5,普通
59.2,180.3,痩せ
76.4,180.3,普通
80.4,172.7,肥満
77.8,154.3,肥満
49.4,162.2,普通
55.0,183.1,痩せ
54.4,177.2,痩せ
41.2,163.8,痩せ
80.2,175.1,肥満
78.8,183.5,普通
75.0,173.1,肥満
63.0,167.4,普通
72.0,174.5,普通
53.4,164.3,普通
49.4,155.1,普通
44.3,180.6,痩せ
38.3,151.0,痩せ
67.4,184.6,普通
41.0,170.0,痩せ
59.4,167.5,普通
53.1,178.5,痩せ
43.9,179.7,痩せ
41.8,151.4,痩せ
42.0,169.5,痩せ
76.3,167.7,肥満
88.4,156.9,肥満
57.6,167.6,普通
57.8,164.5,普通
49.3,177.8,痩せ
87.3,181.1,肥満
47.4,156.7,普通
85.6,177.2,肥満
35.3,183.0,痩せ
68.8,165.6,肥満
71.4,182.5,普通
80.1,169.0,肥満
62.9,166.1,普通
81.8,175.4,肥満
69.7,162.3,肥満
41.6,168.8,痩せ
52.1,150.6,普通
77.2,170.4,肥満
53.1,178.2,痩せ
78.8,175.5,肥満
74.1,163.6,肥満
48.1,156.1,普通
84.8,155.5,肥満
49.3,167.6,痩せ
45.6,155.8,普通
44.1,165.2,痩せ
70.4,177.7,普通
62.8,178.9,普通
67.3,165.8,普通
69.9,165.5,肥満
78.8,157.9,肥満
88.3,180.5,肥満
48.8,168.6,痩せ
83.8,161.1,肥満
65.6,152.6,肥満
49.7,160.3,普通
71.8,166.4,肥満
60.9,155.7,肥満
76.4,181.5,普通
81.4,179.6,肥満
41.1,181.5,痩せ
83.5,157.6,肥満
39.9,154.5,痩せ
37.6,178.5,痩せ
51.3,168.2,痩せ
63.9,174.6,普通
68.1,171.0,普通
61.7,164.4,普通
60.5,176.1,普通
64.2,175.1,普通
61.4,166.7,普通
38.9,156.7,痩せ
44.5,172.0,痩せ
49.5,164.0,痩せ
66.5,163.2,普通
67.7,156.4,肥満
83.2,166.3,肥満
73.9,163.8,肥満
60.6,175.1,普通
41.8,156.3,痩せ
56.6,169.5,普通
41.2,177.3,痩せ
65.5,167.7,普通
44.3,165.1,痩せ
74.7,163.1,肥満
64.1,166.4,普通
62.9,171.3,普通
56.6,163.8,普通
64.1,177.0,普通
78.0,181.6,普通
88.3,182.6,肥満
84.9,159.9,肥満
72.2,164.2,肥満
66.4,183.3,普通
42.9,165.4,痩せ
65.9,158.8,肥満
52.7,161.9,普通
73.2,174.0,普通
46.7,177.9,痩せ
44.9,170.4,痩せ
64.1,171.5,普通
80.5,181.4,普通
81.2,164.9,肥満
49.9,157.5,普通
79.2,183.5,普通
83.1,164.9,肥満
35.8,160.6,痩せ
79.0,166.3,肥満
82.7,172.9,肥満
47.7,175.0,痩せ
73.8,156.8,肥満
81.3,150.6,肥満
41.1,166.8,痩せ
74.2,153.6,肥満
69.0,151.4,肥満
67.1,164.7,普通
65.3,157.3,肥満
36.0,173.3,痩せ
69.7,156.5,肥満
82.9,168.1,肥満
49.1,177.9,痩せ
49.6,155.7,普通
59.1,156.8,普通
64.0,150.8,肥満
70.1,156.6,肥満
49.6,179.2,痩せ
55.7,171.5,普通
51.6,181.8,痩せ
45.4,151.0,普通
75.9,166.2,肥満
38.6,167.7,痩せ
77.3,168.6,肥満
44.1,181.1,痩せ
66.5,163.3,普通
46.7,163.4,痩せ
86.4,159.0,肥満
74.9,162.6,肥満
40.1,165.4,痩せ
43.8,174.4,痩せ
81.3,173.3,肥満
57.4,181.2,痩せ
78.6,163.5,肥満
84.7,173.2,肥満
67.7,171.9,普通
75.1,164.0,肥満
38.7,161.3,痩せ
81.7,156.2,肥満
82.4,179.6,肥満
44.7,172.6,痩せ
39.7,171.1,痩せ
75.9,167.6,肥満
77.0,177.0,普通
58.7,178.4,痩せ
48.5,155.6,普通
76.0,168.9,肥満
45.5,168.1,痩せ
74.0,178.9,普通
53.5,170.1,痩せ
71.3,181.5,普通
75.9,182.7,普通
36.8,171.0,痩せ
51.4,156.1,普通
42.8,171.6,痩せ
68.8,165.9,普通
81.9,170.9,肥満
79.0,157.7,肥満
39.8,179.1,痩せ
40.2,170.9,痩せ
69.4,173.0,普通
73.5,165.0,肥満
78.1,163.5,肥満
66.6,181.3,普通
88.9,169.8,肥満
54.7,152.2,普通
35.7,159.3,痩せ
41.8,171.7,痩せ
50.7,170.0,痩せ
39.1,179.0,痩せ
58.8,151.1,肥満
68.8,166.1,普通
64.9,168.9,普通
67.1,155.3,肥満
59.3,161.6,普通
60.5,173.3,普通
57.5,172.4,普通
67.7,181.0,普通
84.3,183.9,普通
43.6,157.8,痩せ
78.0,163.1,肥満
35.2,168.3,痩せ
40.9,153.1,痩せ
63.5,154.3,肥満
47.9,158.6,普通
75.8,158.0,肥満
61.6,163.0,普通
82.9,171.5,肥満
76.2,169.6,肥満
53.5,159.2,普通
49.5,172.3,痩せ
53.9,175.1,痩せ
72.5,178.8,普通
75.3,173.6,普通
61.4,159.2,普通
36.0,154.5,痩せ
66.4,165.9,普通
39.0,171.0,痩せ
41.4,171.7,痩せ
42.6,158.9,痩せ
60.6,157.3,普通
87.1,181.0,肥満
48.9,163.6,痩せ
79.0,175.5,肥満
43.0,160.3,痩せ
51.6,184.0,痩せ
63.6,173.3,普通
77.1,153.8,肥満
81.0,169.5,肥満
53.1,182.8,痩せ
69.4,168.3,普通
86.3,150.6,肥満
51.5,152.9,普通
84.0,158.0,肥満
41.8,164.6,痩せ
36.0,178.0,痩せ
63.6,154.5,肥満
56.4,176.4,痩せ
50.1,175.8,痩せ
65.3,151.4,肥満
41.9,152.6,痩せ
75.7,183.0,普通
68.5,151.3,肥満
57.4,171.0,普通
88.2,150.1,肥満
60.8,152.4,肥満
83.3,173.5,肥満
66.7,150.2,肥満
72.4,169.4,肥満
38.6,176.1,痩せ
37.9,181.7,痩せ
72.8,166.5,肥満
77.0,163.4,肥満
40.3,181.1,痩せ
48.2,159.4,普通
75.3,172.5,肥満
42.3,155.1,痩せ
83.0,177.5,肥満
38.1,152.7,痩せ
49.2,163.0,普通
42.3,162.6,痩せ
75.7,163.0,肥満
61.5,175.7,普通
82.0,163.6,肥満
84.9,157.5,肥満
58.1,181.3,痩せ
72.4,183.2,普通
71.6,163.7,肥満
68.4,161.2,肥満
86.0,174.1,肥満
69.8,154.6,肥満
51.4,177.9,痩せ
43.8,161.6,痩せ
35.7,170.7,痩せ
41.0,155.9,痩せ
70.6,184.8,普通
71.8,155.6,肥満
79.1,164.9,肥満
49.4,164.1,痩せ
69.2,164.1,肥満
69.9,157.0,肥満
37.9,175.8,痩せ
67.4,173.9,普通
86.8,175.7,肥満
36.0,154.1,痩せ
65.0,168.0,普通
48.6,178.9,痩せ
76.2,159.1,肥満
43.6,161.6,痩せ
68.2,167.6,普通
60.1,153.7,肥満
65.3,170.6,普通
69.2,177.8,普通
83.8,159.0,肥満
76.0,179.3,普通
38.1,174.6,痩せ
87.6,150.8,肥満
51.3,174.5,痩せ
69.0,182.5,普通
67.8,157.5,肥満
43.9,155.8,痩せ
70.0,154.8,肥満
84.2,155.8,肥満
66.3,177.9,普通
69.8,153.4,肥満
87.2,182.2,肥満
64.4,174.2,普通
39.4,159.1,痩せ
54.5,168.8,普通
43.4,183.2,痩せ
85.3,178.4,肥満
78.1,176.3,肥満
64.3,170.8,普通
62.1,182.6,普通
46.8,158.8,普通
35.6,167.3,痩せ
50.8,182.7,痩せ
70.1,176.9,普通
59.7,152.2,肥満
81.6,179.1,肥満
50.6,172.5,痩せ
63.4,150.9,肥満
62.7,184.9,痩せ
54.4,176.8,痩せ
72.4,158.5,肥満
38.1,167.1,痩せ
56.7,152.3,普通
88.1,150.0,肥満
35.4,177.4,痩せ
75.3,157.1,肥満
72.3,157.6,肥満
73.0,177.6,普通
77.4,172.5,肥満
75.9,152.9,肥満
86.3,156.2,肥満
50.5,184.7,痩せ
50.2,177.8,痩せ
73.8,178.1,普通
67.2,183.9,普通
86.9,175.2,肥満
57.6,153.7,普通
86.9,164.8,肥満
85.1,150.6,肥満
77.4,183.5,普通
52.7,169.8,痩せ
59.5,183.3,痩せ
44.9,178.0,痩せ
54.9,152.1,普通
68.0,170.8,普通
83.1,158.9,肥満
51.0,171.2,痩せ
48.2,161.0,普通
75.4,176.1,普通
36.6,169.0,痩せ
83.6,152.9,肥満
88.1,164.5,肥満
84.6,172.8,肥満
85.4,178.3,肥満
66.7,181.8,普通
88.6,175.3,肥満
65.4,164.7,普通
65.3,154.1,肥満
41.4,156.5,痩せ
87.8,170.2,肥満
47.4,170.8,痩せ
61.7,169.7,普通
57.8,156.2,普通
64.8,153.6,肥満
40.6,155.0,痩せ
36.2,156.2,痩せ
57.8,183.8,痩せ
85.8,178.0,肥満
36.2,163.9,痩せ
65.0,169.3,普通
66.4,151.5,肥満
35.1,160.9,痩せ
88.0,150.2,肥満
49.6,169.9,痩せ
72.4,169.7,肥満
37.8,159.7,痩せ
57.2,160.3,普通
53.4,170.6,痩せ
71.7,169.5,普通
75.2,154.6,肥満
69.5,183.5,普通
46.9,156.0,普通
62.6,182.0,普通
67.8,176.0,普通
85.7,183.0,肥満
84.0,159.1,肥満
79.8,161.3,肥満
86.2,184.6,肥満
77.1,182.0,普通
75.3,153.7,肥満
59.7,173.7,普通
88.7,168.2,肥満
67.7,164.5,肥満
76.7,152.4,肥満
48.0,151.4,普通
55.5,181.9,痩せ
37.3,160.2,痩せ
53.9,153.6,普通
47.1,153.5,普通
53.8,171.2,痩せ
45.4,158.8,痩せ
47.7,155.2,普通
46.3,179.6,痩せ
85.3,178.8,肥満
44.4,181.2,痩せ
53.4,176.3,痩せ
73.8,173.6,普通
87.2,171.1,肥満
58.6,174.8,普通
42.8,179.0,痩せ
35.1,159.5,痩せ
88.7,164.4,肥満
38.0,178.8,痩せ
60.9,183.8,痩せ
48.2,157.4,普通
55.7,159.9,普通
45.9,168.8,痩せ
66.1,180.5,普通
46.8,183.6,痩せ
53.5,172.5,痩せ
87.1,177.7,肥満
84.8,184.5,普通
71.0,174.4,普通
60.6,161.4,普通
50.6,172.4,痩せ
79.5,174.9,肥満
49.8,172.0,痩せ
52.2,153.2,普通
62.5,164.9,普通
51.3,179.6,痩せ
88.9,161.7,肥満
48.4,151.9,普通
75.9,158.0,肥満
58.6,169.3,普通
63.8,161.6,普通
38.0,151.3,痩せ
46.7,182.9,痩せ
39.2,172.5,痩せ
79.6,150.7,肥満
74.2,158.3,肥満
87.1,182.4,肥満
66.8,173.3,普通
71.5,150.2,肥満
45.2,178.8,痩せ
40.9,157.5,痩せ
68.9,182.9,普通
61.0,161.1,普通
54.3,174.5,痩せ
59.7,160.4,普通
54.1,154.8,普通
82.7,153.4,肥満
67.7,166.8,普通
58.2,165.1,普通
76.6,169.4,肥満
54.3,165.7,普通
47.8,172.8,痩せ
77.2,168.9,肥満
77.0,152.2,肥満
63.3,176.4,普通
42.8,155.5,痩せ
67.9,160.0,肥満
46.0,184.1,痩せ
54.4,183.3,痩せ
57.0,161.9,普通
54.9,152.5,普通
63.0,167.7,普通
45.8,180.5,痩せ
67.8,160.7,肥満
75.5,163.6,肥満
83.5,163.5,肥満
85.3,167.7,肥満
71.2,168.2,肥満
44.4,181.8,痩せ
70.3,156.9,肥満
42.3,152.5,痩せ
68.7,162.5,肥満
80.8,181.4,普通
56.5,152.8,普通
58.4,154.5,普通
53.6,158.0,普通
74.7,159.5,肥満
74.3,159.5,肥満
80.7,179.0,肥満
68.3,173.1,普通
50.3,155.5,普通
